smiles	catalog_id	fid	hasTertiaryAmine	nHBD	nHBA	cLogP	nHeteroAtoms	RingCount	nRotatableBonds	nAromaticBonds	nAcidicGroup	nBasicGroup	AtomicPolarizability	MolWt	TPSA	MaxTrainSimilarity	FpClusterId	PhysChemClusterId	Prom-0	Prom-1	Prom-2	Prom-0-0	Prom-1-0	Prom-2-0	Prom-0-1	Prom-1-1	Prom-2-1	Prom-0-2	Prom-1-2	Prom-2-2	Sign-0	Sign-1	Sign-2	Sign-3	Sign-4	Sign-5	Sign-6	Sign-7	Sign-8	Sign-9	smiles_valid	smiles_error	excel_row
C#CCCC1(CCC(=O)N2CCC(CN3C(=O)c4ccccc4C3=O)CC2)N=N1	Z4287038125		0	0	5	2,88	7	4	7	6	0	0	61,53	392,46	82,41	0,57	11	2	0,017	0,012	0,009	0,219	0,057	0,01	0,55	0,011	0,027	0,273	0,102	0,003	0	0,206	0,001	0,147	0,015	0,02	0,002	0,039	0,039	0,001	1		3217
C#CCCC1(CCC(=O)N2CCCC(C(=O)Nc3ccc(Cl)cn3)C2)N=N1	Z4287040874		0	1	5	3,27	8	3	7	6	0	0	57,39	387,87	87,02	0,49	11	2	0,135	0,015	0,022	0,294	0,159	0,017	0,441	0,071	0,032	0,315	0,024	0,016	0,002	0,089	0	0,042	0,013	0,009	0,001	0,052	0,112	0,019	1		3218
C#CCCC1(CCC(=O)N2CCC(C(=O)Nc3ccc(Cl)cn3)CC2)N=N1	Z4287041608		0	1	5	3,27	8	3	7	6	0	0	57,39	387,87	87,02	0,55	11	2	0,083	0,008	0,019	0,258	0,146	0,01	0,303	0,078	0,02	0,333	0,015	0,012	0,002	0,09	0	0,056	0,012	0,01	0,001	0,058	0,059	0,066	1		3219
C#CCCC1(CCC(=O)NC(C(=O)N2CCOCC2)c2ccccc2)N=N1	Z4287052566		0	1	5	2,06	7	3	8	6	0	0	58,01	368,44	83,36	0,57	4	7	0,009	0,001	0,003	0,053	0,028	0,009	0,139	0,03	0,004	0,126	0,038	0,004	0	0,016	0,011	0,231	0,009	0,219	0,001	0,078	0,013	0,001	1		3220
C#CCCC1(CCC(=O)N2CCN(C(=O)c3ccc(C)c(F)c3)CC2)N=N1	Z4287054012		0	0	4	2,77	7	3	6	6	0	0	57,1	370,43	65,34	0,53	7	4	0,163	0,045	0,015	0,213	0,131	0,007	0,438	0,082	0,019	0,418	0,335	0,05	0	0,01	0,003	0,055	0,016	0,003	0,01	0,061	0,024	0,056	1		3221
C#CCCC1(CCC(=O)NCc2ccc(OCCOc3ccccc3)nc2)N=N1	Z4287056271		0	1	6	3,51	7	3	12	12	0	0	61,53	392,46	85,17	0,52	6	8	0,783	0,041	0,011	0,64	0,245	0,094	0,904	0,631	0,037	0,943	0,948	0,098	0,001	0,008	0,001	0,063	0,048	0,025	0,136	0,088	0,013	0,003	1		3222
C#CCCC1(CCC(=O)N2CCCC(C(=O)Nc3ncccc3C)C2)N=N1	Z4287059969		0	1	5	2,92	7	3	7	6	0	0	58,97	367,45	87,02	0,5	11	2	0,045	0,006	0,006	0,229	0,116	0,011	0,463	0,02	0,015	0,407	0,008	0,01	0,001	0,114	0,001	0,078	0,015	0,006	0	0,047	0,051	0	1		3223
C#CCCC1(CCC(=O)Nc2cccc(OCC(=O)Nc3ccccc3)c2)N=N1	Z4287067765		0	2	5	4	7	3	10	12	0	0	60,2	390,44	92,15	0,69	10	1	0,813	0,227	0,062	0,743	0,436	0,123	0,854	0,649	0,23	0,864	0,86	0,482	0,075	0,004	0	0,024	0,058	0,018	0,512	0,081	0,008	0,193	1		3224
C#CCCC1(CCC(=O)Nc2cccc(-c3cn4cccnc4n3)c2)N=N1	Z4287073184		0	1	6	3,69	7	4	7	16	0	0	54,6	358,41	84,01	0,58	10	5	0,611	0,086	0,01	0,642	0,456	0,109	0,584	0,596	0,17	0,487	0,547	0,066	0,012	0,371	0	0,021	0,058	0,006	0,002	0,072	0,024	0,098	1		3225
C#CCCC1(CCC(=O)Nc2cc(COC)c3c(c2)COCO3)N=N1	Z4287081663		0	1	6	2,99	7	3	8	6	0	0	52,19	343,38	81,51	0,51	10	4	0,065	0,002	0,004	0,131	0,114	0,03	0,579	0,06	0,007	0,598	0,495	0,012	0,002	0,011	0,007	0,034	0,029	0,063	0,004	0,08	0,012	0,006	1		3226
C#CCCC1(CCC(=O)NCc2cccc(Cn3nc(C)cc3C)c2)N=N1	Z4287099488		0	1	5	3,52	6	3	9	11	0	0	59,93	363,47	71,64	0,55	6	1	0,486	0,295	0,211	0,433	0,249	0,058	0,878	0,371	0,179	0,85	0,853	0,384	0,061	0,008	0	0,032	0,021	0,009	0,059	0,05	0,02	0,173	1		3227
C#CCCC1(CCC(=O)Nc2ccc(Oc3ncccn3)cc2)N=N1	Z4287108330		0	1	6	3,56	7	3	8	12	0	0	50,12	335,37	88,83	0,58	10	1	0,482	0,132	0,032	0,722	0,472	0,181	0,854	0,656	0,169	0,87	0,466	0,157	0,007	0,119	0	0,031	0,037	0,006	0,012	0,093	0,031	0,013	1		3228
C#CCCC1(CCC(=O)Nc2ccc(-c3cn4cccnc4n3)cc2)N=N1	Z4287108640		0	1	6	3,69	7	4	7	16	0	0	54,6	358,41	84,01	0,71	10	5	0,361	0,051	0,006	0,511	0,362	0,076	0,462	0,396	0,092	0,353	0,333	0,033	0,007	0,319	0	0,019	0,056	0,003	0,002	0,073	0,024	0,073	1		3229
C#CCCC1(CCC(=O)Nc2ccc(C(=O)N3CCCCC3C)cc2)N=N1	Z4287113528		0	1	4	4	6	3	7	6	0	0	60,3	366,47	74,13	0,54	10	9	0,052	0,015	0,028	0,259	0,222	0,013	0,805	0,063	0,127	0,676	0,051	0,039	0,003	0,088	0,052	0,037	0,008	0,001	0,019	0,063	0,023	0,001	1		3230
C#CCCC1(CCC(=O)NC(C)c2cccc(N3CCCS3(=O)=O)c2)N=N1	Z4287121444		0	1	5	2,76	8	3	8	6	0	0	59,15	388,49	91,2	0,59	4	2	0,002	0	0,003	0,064	0,027	0,008	0,392	0,002	0,003	0,238	0,045	0,001	0	0,039	0,003	0,303	0,02	0,001	0,004	0,088	0,116	0,001	1		3231
C#CCCC1(CCC(=O)Nc2ccc(CN3CCOC3=O)cc2)N=N1	Z4287139783		0	1	5	2,93	7	3	8	6	0	0	51,82	340,38	83,36	0,54	10	4	0,006	0,001	0,013	0,059	0,023	0,022	0,441	0,007	0,025	0,14	0,023	0,003	0,005	0,099	0,007	0,234	0,035	0,021	0,001	0,082	0,04	0,001	1		3232
C#CCCC1(CCC(=O)Nc2cccc(-c3nc(C4CC4)no3)c2)N=N1	Z4287139814		0	1	6	3,91	7	4	8	11	0	0	53,21	349,39	92,74	0,51	10	1	0,732	0,348	0,305	0,516	0,302	0,079	0,858	0,538	0,356	0,878	0,764	0,516	0,512	0,043	0	0,003	0,026	0,002	0,2	0,08	0,033	0,063	1		3233
C#CCCC1(CCC(=O)N2CCC3(CC2)NC(=O)C2(CCCCC2)N3)N=N1	Z4287140416		0	2	5	2,08	7	4	5	0	0	1	61,64	371,49	86,16	0,52	13	0	0,008	0,004	0,006	0,007	0,034	0,032	0,047	0,023	0,009	0,022	0,003	0,003	0,001	0,058	0,02	0,048	0,012	0,05	0,013	0,035	0,044	0,002	1		3234
C#CCCC1(CCC(=O)NC(C(=O)N2CCC(C)CC2)c2ccccc2)N=N1	Z4287142177		0	1	4	3,46	6	3	8	6	0	0	63,39	380,49	74,13	0,55	4	2	0,076	0,017	0,025	0,252	0,155	0,02	0,663	0,064	0,069	0,782	0,155	0,03	0,004	0,046	0,01	0,143	0,007	0,01	0,004	0,07	0,005	0,003	1		3235
C#CCCC1(CCC(=O)Nc2ccc(N(C)C3CCN(C)CC3)cc2)N=N1	Z4287144663		1	1	5	3,51	6	3	8	6	0	1	62,6	367,5	60,3	0,55	10	9	0,109	0,017	0,057	0,426	0,294	0,053	0,841	0,123	0,105	0,532	0,235	0,013	0,007	0,013	0,989	0,026	0,011	0,001	0,012	0,054	0,021	0,009	1		3236
C#CCCC1(CCC(=O)N2CCC(c3c(C)[nH]c4ccccc34)CC2)N=N1	Z4287157579		0	1	3	4,54	5	4	6	10	0	0	61,26	362,48	60,82	0,54	11	1	0,832	0,699	0,039	0,819	0,696	0,039	0,953	0,811	0,335	0,949	0,819	0,649	0,017	0,188	0,029	0,044	0,021	0,028	0,046	0,044	0,02	0,212	1		3237
C#CCCC1(CCC(=O)NCc2cccc(NC(=O)N3CCCC3)c2)N=N1	Z4287164687		0	2	4	3,29	7	3	8	6	0	0	58,97	367,45	86,16	0,59	6	2	0,086	0,003	0,024	0,265	0,085	0,082	0,781	0,062	0,142	0,412	0,104	0,007	0,005	0,088	0,381	0,214	0,013	0,001	0,005	0,055	0,069	0,001	1		3238
C#CCCC1(CCC(=O)Nc2ccc(-c3cn4c(n3)CCCC4)cc2)N=N1	Z4287185853		0	1	5	4,18	6	4	7	11	0	0	58,6	361,45	71,64	0,62	10	1	0,298	0,015	0,013	0,565	0,565	0,05	0,778	0,299	0,043	0,825	0,269	0,069	0,002	0,252	0,045	0,055	0,024	0,002	0,001	0,086	0,039	0,003	1		3239
C#CCCC1(CCC(=O)NCc2cccc(NC(=O)c3ccncc3)c2)N=N1	Z4287209942		0	2	5	3,31	7	3	9	12	0	0	58,07	375,43	95,81	0,61	6	8	0,148	0,029	0,01	0,21	0,171	0,09	0,554	0,132	0,043	0,493	0,162	0,053	0,07	0,031	0,001	0,111	0,032	0,008	0,005	0,084	0,009	0,015	1		3240
C#CCCC1(CCC(=O)Nc2ccc(C(F)(F)F)n(C)c2=O)N=N1	Z4287228796		0	1	5	2,7	9	2	6	6	0	0	44,08	340,31	75,82	0,56	2	4	0,035	0,078	0,022	0,375	0,12	0,046	0,289	0,05	0,096	0,526	0,081	0,025	0,016	0,288	0,002	0,079	0,087	0,022	0,019	0,059	0,011	0,114	1		3241
C#CCCC1(CCC(=O)N(C2CC2)C(C)c2ccccn2)N=N1	Z4287241910		0	0	4	3,49	5	3	8	6	0	0	51,55	310,4	57,92	0,52	1	9	0,271	0,05	0,046	0,303	0,123	0,014	0,739	0,385	0,044	0,825	0,375	0,221	0,001	0,02	0,006	0,082	0,011	0,003	0,491	0,058	0,046	0,007	1		3242
C#CCCC1(CCC(=O)N(Cc2ccccc2)Cc2cccc(C(N)=O)c2)N=N1	Z4287243165		0	1	4	3,67	6	3	10	12	0	0	62,49	388,47	88,12	0,46	1	1	0,151	0,043	0,064	0,292	0,162	0,113	0,539	0,082	0,08	0,598	0,725	0,094	0,012	0,081	0	0,068	0,031	0,068	0,013	0,075	0,017	0,004	1		3243
C#CCCC1(CCC(=O)Nc2nnc(-c3ccccn3)s2)N=N1	Z4287248080		0	1	7	2,89	8	3	7	11	0	0	46,04	326,39	92,49	0,52	2	6	0,506	0,081	0,047	0,812	0,4	0,085	0,953	0,425	0,213	0,902	0,62	0,091	0,033	0,222	0	0,005	0,021	0,002	0,016	0,046	0,045	0,162	1		3244
C#CCCC1(CCC(=O)Nc2ccccc2-c2nc(C(C)C)n[nH]2)N=N1	Z4287265598		0	2	5	3,89	7	3	8	11	0	0	55,51	350,43	95,39	0,51	2	1	0,866	0,416	0,114	0,727	0,625	0,1	0,826	0,82	0,415	0,961	0,875	0,381	0,04	0,019	0,001	0,004	0,032	0,01	0,043	0,081	0,01	0,047	1		3245
C#CCCC1(CCC(=O)Nc2ccc(NC(=O)c3ccco3)c(C)c2)N=N1	Z4287268055		0	2	5	4,13	7	3	8	11	0	0	55,34	364,41	96,06	0,52	10	1	0,168	0,163	0,08	0,379	0,239	0,092	0,676	0,143	0,241	0,592	0,202	0,298	0,457	0,005	0,001	0,01	0,055	0,003	0,081	0,078	0,014	0,141	1		3246
C#CCCC1(CCC(=O)Nc2nc(CC(=O)OC)cs2)N=N1	Z4287282034		0	1	7	2,15	8	2	8	5	0	0	45,01	320,37	93,01	0,53	2	13	0,165	0,006	0,003	0,384	0,041	0,006	0,465	0,086	0,018	0,3	0,165	0,026	0,007	0,009	0	0,026	0,053	0,002	0,006	0,049	0,022	0,015	1		3247
C#CCCC1(CCC(=O)Nc2nc(CN3CCCC(C)C3)cs2)N=N1	Z4287284397		1	1	6	3,67	7	3	8	5	0	1	57,55	359,5	69,95	0,46	2	2	0,049	0,002	0,003	0,147	0,032	0,004	0,627	0,023	0,017	0,314	0,038	0,005	0,002	0,051	0,415	0,105	0,027	0,002	0	0,061	0,081	0,007	1		3248
C#CCCC1(CCC(=O)Nc2nc(CN3CC(C)OC(C)C3)cs2)N=N1	Z4287288004		1	1	7	3,05	8	3	8	5	0	1	58,35	375,5	79,18	0,56	2	2	0,274	0,045	0,022	0,498	0,138	0,005	0,702	0,344	0,059	0,495	0,27	0,176	0,148	0,018	0,019	0,107	0,038	0,001	0,006	0,07	0,087	0,111	1		3249
C#CCCC1(CCC(=O)Nc2nc(CN(CC)CC)cs2)N=N1	Z4287288547		1	1	6	3,28	7	2	10	5	0	1	52,7	333,46	69,95	0,52	2	2	0,189	0,005	0,004	0,245	0,065	0,003	0,605	0,22	0,02	0,27	0,344	0,021	0,001	0,01	0,135	0,066	0,055	0,001	0,017	0,062	0,11	0,028	1		3250
C#CCCC1(CCC(=O)Nc2ccc(C(=O)NCCc3ccccc3)cc2)N=N1	Z4287308850		0	2	4	3,95	6	3	10	12	0	0	62,49	388,47	82,92	0,53	10	1	0,31	0,041	0,026	0,463	0,195	0,101	0,702	0,234	0,079	0,692	0,628	0,195	0,038	0,008	0,004	0,037	0,02	0,007	0,146	0,065	0,012	0,026	1		3251
C#CCCC1(CCC(=O)Nc2ccccc2OCCn2ccnc2)N=N1	Z4287319046		0	1	6	3,26	7	3	10	11	0	0	54,55	351,41	80,87	0,54	2	8	0,609	0,052	0,014	0,607	0,548	0,085	0,887	0,634	0,074	0,911	0,826	0,127	0,001	0,008	0,001	0,125	0,071	0,002	0,144	0,11	0,041	0,002	1		3252
C#CCCC1(CCC(=O)Nc2cnccc2N2CCN(C)CC2)N=N1	Z4287334469		1	1	6	2,13	7	3	7	6	0	1	55,09	340,43	73,19	0,59	2	4	0,033	0,002	0,003	0,043	0,125	0,013	0,238	0,033	0,011	0,074	0,013	0,002	0,002	0,118	0,977	0,068	0,014	0,006	0,001	0,061	0,04	0,023	1		3253
C#CCCC1(CCC(=O)N2CCC(NC(=O)Nc3ccccc3)CC2)N=N1	Z4287355034		0	2	4	3,15	7	3	7	6	0	0	58,97	367,45	86,16	0,57	11	2	0,347	0,01	0,026	0,248	0,114	0,05	0,803	0,192	0,135	0,681	0,275	0,024	0,004	0,066	0,105	0,158	0,01	0,004	0,035	0,045	0,042	0,015	1		3254
C#CCCC1(CCC(=O)N(C)Cc2c(C)nn(-c3ccccc3C)c2C)N=N1	Z4287362751		0	0	5	4,11	6	3	8	11	0	0	63,03	377,49	62,85	0,51	1	1	0,782	0,172	0,056	0,555	0,514	0,038	0,862	0,662	0,06	0,941	0,833	0,286	0	0,014	0,002	0,015	0,018	0,016	0,082	0,055	0,008	0,18	1		3255
C#CCCC1(CCC(=O)Nc2cccc(-c3nc(C)c(C)[nH]3)c2)N=N1	Z4287364320		0	2	4	3,99	6	3	7	11	0	0	53,74	335,41	82,5	0,55	10	1	0,734	0,173	0,113	0,709	0,587	0,145	0,863	0,755	0,129	0,9	0,692	0,307	0,104	0,065	0	0,007	0,03	0,007	0,014	0,076	0,007	0,089	1		3256
C#CCCC1(CCC(=O)N2CCCN(C(=O)c3ccccn3)CC2)N=N1	Z4287367935		0	0	5	2,11	7	3	6	6	0	0	55,88	353,43	78,23	0,57	7	4	0,016	0,001	0,002	0,076	0,026	0,005	0,307	0,02	0,003	0,326	0,018	0,003	0	0,221	0,024	0,325	0,015	0,007	0,006	0,068	0,026	0,001	1		3257
C#CCCC1(CCC(=O)N2CCCN(C(=O)c3scnc3C)CC2)N=N1	Z4287373601		0	0	6	2,48	8	3	6	5	0	0	57,02	373,48	78,23	0,52	7	4	0,06	0,001	0,001	0,165	0,041	0,004	0,244	0,1	0,001	0,346	0,131	0,006	0	0,054	0,003	0,196	0,023	0,009	0,006	0,067	0,03	0,001	1		3258
C#CCCC1(CCC(=O)N2CCC(c3c[nH]c4ccc(OC)cc34)CC2)N=N1	Z4287374408		0	1	4	4,24	6	4	7	10	0	0	62,06	378,48	70,05	0,6	11	1	0,791	0,484	0,027	0,636	0,642	0,05	0,921	0,688	0,112	0,896	0,816	0,41	0,012	0,443	0,018	0,035	0,059	0,005	0,005	0,064	0,032	0,08	1		3259
C#CCCC1(CCC(=O)Nc2cccc(N3CCN(CCN(C)C)CC3)c2)N=N1	Z4287397060		1	1	6	2,66	7	3	10	6	0	2	67,46	396,54	63,54	0,57	10	2	0,195	0,011	0,058	0,241	0,196	0,054	0,483	0,207	0,065	0,279	0,519	0,011	0,004	0,01	0,989	0,088	0,014	0,002	0,017	0,057	0,021	0,071	1		3260
C#CCCC1(CCC(=O)NC(CN2CCCC2=O)c2ccccc2)N=N1	Z4287397994		0	1	4	2,82	6	3	9	6	0	0	57,21	352,44	74,13	0,53	4	4	0,006	0,004	0,012	0,063	0,043	0,033	0,289	0,01	0,033	0,071	0,011	0,005	0	0,024	0,012	0,135	0,01	0,091	0,002	0,049	0,014	0	1		3261
C#CCCC1(CCC(=O)N2CCN(C(=O)c3ccc4[nH]cnc4c3)CC2)N=N1	Z4287421112		0	1	5	2,2	8	4	6	10	0	0	58,07	378,44	94,02	0,51	7	6	0,153	0,011	0,001	0,254	0,254	0,014	0,42	0,413	0,005	0,572	0,314	0,013	0	0,172	0,002	0,143	0,107	0,008	0,012	0,073	0,085	0,005	1		3262
C#CCCC1(CCC(=O)NCc2c(C)nn(-c3ccccc3C)c2C)N=N1	Z4287428970		0	1	5	3,77	6	3	8	11	0	0	59,93	363,47	71,64	0,55	6	1	0,709	0,273	0,183	0,531	0,543	0,097	0,916	0,633	0,167	0,957	0,856	0,448	0,004	0,007	0,001	0,012	0,02	0,021	0,064	0,04	0,004	0,391	1		3263
C#CCCC1(CCC(=O)NCc2ccc(Oc3cccnc3)c(F)c2)N=N1	Z4287431890		0	1	5	3,98	7	3	9	12	0	0	54,43	366,4	75,94	0,53	6	1	0,939	0,629	0,087	0,79	0,704	0,138	0,96	0,776	0,161	0,96	0,97	0,278	0,062	0,015	0	0,026	0,082	0,007	0,091	0,095	0,003	0,05	1		3264
C#CCCC1(CCC(=O)Nc2ccc3nc(CN4CCOCC4)[nH]c3c2)N=N1	Z4287434322		1	2	6	2,69	8	4	8	10	0	1	59,41	380,45	94,97	0,5	10	8	0,474	0,029	0,01	0,602	0,409	0,022	0,75	0,684	0,063	0,67	0,511	0,047	0,012	0,169	0,129	0,082	0,069	0,01	0,003	0,078	0,15	0,01	1		3265
C#CCCC1(CCC(=O)NCC(C2CCOC2)N2CCOCC2)N=N1	Z4287442486		1	1	6	1,2	7	3	9	0	0	1	57,16	348,45	75,52	0,57	9	11	0,019	0,004	0,003	0,031	0,012	0,003	0,313	0,038	0,006	0,033	0,043	0,008	0,001	0,009	0,462	0,099	0,012	0,199	0,002	0,062	0,026	0,004	1		3266
C#CCCC1(CCC(=O)NCc2cccc(C(=O)N3CCOC(C)C3)c2)N=N1	Z4287448475		0	1	5	2,52	7	3	8	6	0	0	61,1	382,46	83,36	0,55	6	2	0,019	0,012	0,021	0,115	0,047	0,013	0,543	0,074	0,036	0,321	0,144	0,022	0,002	0,03	0,001	0,231	0,013	0,007	0,001	0,077	0,038	0,002	1		3267
C#CCCC1(CCC(=O)Nc2ccccc2CN2C(=O)CCC2=O)N=N1	Z4287448769		0	1	5	2,63	7	3	8	6	0	0	53,58	352,39	91,2	0,55	2	4	0,003	0,005	0,007	0,045	0,062	0,022	0,262	0,005	0,024	0,026	0,006	0,003	0,002	0,076	0,005	0,09	0,029	0,095	0,002	0,036	0,027	0	1		3268
C#CCCC1(CCC(=O)Nc2ccc(N3CCOC3=O)c(OC)c2)N=N1	Z4287450620		0	1	6	2,95	8	3	8	6	0	0	52,62	356,38	92,59	0,51	10	2	0,024	0,001	0,006	0,15	0,065	0,019	0,677	0,008	0,006	0,43	0,109	0,002	0,001	0,085	0,001	0,186	0,028	0,01	0,004	0,084	0,031	0,001	1		3269
C#CCCC1(CCC(=O)NCc2cccnc2OCCCC)N=N1	Z4287455143		0	1	5	3,23	6	2	11	6	0	0	53,69	328,42	75,94	0,57	6	2	0,1	0,005	0,009	0,084	0,061	0,012	0,535	0,153	0,014	0,424	0,327	0,045	0,001	0,008	0,025	0,094	0,033	0,005	0,004	0,057	0,015	0	1		3270
C#CCCC1(CCC(=O)N2CCC(C(=O)N3CCc4ccccc43)CC2)N=N1	Z4287465955		0	0	4	3,17	6	4	6	6	0	0	62,06	378,48	65,34	0,6	7	9	0,267	0,103	0,027	0,551	0,492	0,046	0,469	0,284	0,196	0,78	0,31	0,037	0	0,061	0,003	0,062	0,009	0,042	0,009	0,045	0,008	0,003	1		3271
C#CCCC1(CCC(=O)NCC(Cc2ccc(OCC)cc2)C(=O)OC)N=N1	Z4287471575		0	1	6	2,89	7	2	12	6	0	0	61,47	385,46	89,35	0,49	6	2	0,249	0,014	0,005	0,115	0,026	0,016	0,531	0,05	0,004	0,548	0,558	0,058	0	0,006	0	0,1	0,021	0,005	0,021	0,076	0,006	0,003	1		3272
C#CCCC1(CCC(=O)Nc2cccc(COCC3CC3)c2)N=N1	Z4287474583		0	1	4	3,91	5	3	10	6	0	0	53,68	325,41	63,05	0,55	10	9	0,432	0,064	0,056	0,55	0,129	0,023	0,849	0,404	0,116	0,824	0,774	0,434	0,064	0,008	0,066	0,072	0,027	0,002	0,154	0,068	0,029	0,005	1		3273
C#CCCC1(CCC(=O)N(CCN(C)C)Cc2nc3ccccc3c(=O)[nH]2)N=N1	Z4287535391		1	1	6	2,17	8	3	10	11	0	1	62,5	394,48	94,02	0,47	1	8	0,401	0,036	0,004	0,282	0,112	0,033	0,316	0,302	0,015	0,49	0,473	0,024	0	0,169	0,083	0,081	0,073	0,029	0,014	0,051	0,038	0,002	1		3274
C#CCCC1(CCC(=O)NC(C)c2cccc(N3CCOC3=O)c2)N=N1	Z4287562016		0	1	5	3,18	7	3	8	6	0	0	54,92	354,41	83,36	0,5	4	2	0,01	0,003	0,028	0,107	0,031	0,022	0,562	0,014	0,038	0,191	0,031	0,004	0,006	0,069	0,001	0,245	0,021	0,005	0,001	0,068	0,036	0,001	1		3275
C#CCCC1(CCC(=O)Nc2ccc(C(=O)N3CCCC(C)C3)cc2C)N=N1	Z4287569393		0	1	4	4,16	6	3	7	6	0	0	63,39	380,49	74,13	0,57	2	9	0,164	0,05	0,039	0,355	0,283	0,026	0,806	0,091	0,154	0,772	0,232	0,089	0,024	0,056	0,059	0,035	0,012	0,002	0,005	0,065	0,039	0,003	1		3276
C#CCCC1(CCC(=O)N2CCN(C(=O)Cc3ccccc3F)CC2)N=N1	Z4287582142		0	0	4	2,39	7	3	7	6	0	0	57,1	370,43	65,34	0,7	7	4	0,21	0,03	0,014	0,096	0,118	0,007	0,212	0,094	0,018	0,261	0,327	0,029	0	0,009	0,001	0,176	0,015	0,008	0,005	0,063	0,009	0,015	1		3277
C#CCCC1(CCC(=O)NCc2cccnc2N2CCN(C)CC2)N=N1	Z4287584258		1	1	6	1,81	7	3	8	6	0	1	58,18	354,46	73,19	0,63	6	7	0,01	0,002	0,005	0,044	0,074	0,012	0,166	0,026	0,009	0,059	0,004	0,001	0	0,076	0,995	0,126	0,014	0,003	0	0,054	0,029	0,007	1		3278
C#CCCC1(CCC(=O)Nc2ccc(CCN3CCOC3=O)cc2)N=N1	Z4287588306		0	1	5	2,98	7	3	9	6	0	0	54,92	354,41	83,36	0,53	10	2	0,009	0,002	0,021	0,104	0,04	0,024	0,6	0,009	0,031	0,191	0,041	0,004	0,003	0,076	0,004	0,248	0,035	0,007	0,003	0,087	0,062	0	1		3279
C#CCCC1(CCC(=O)Nc2ccc(C)c(NC(=O)c3ccncc3)c2)N=N1	Z4287720054		0	2	5	3,94	7	3	8	12	0	0	58,07	375,43	95,81	0,53	10	1	0,214	0,05	0,013	0,376	0,268	0,059	0,516	0,128	0,04	0,564	0,154	0,109	0,072	0,029	0,001	0,017	0,034	0,009	0,005	0,078	0,01	0,066	1		3280
C#CCCC1(CCC(=O)Nc2ccc(C)c(NC(=O)CN3CCCCC3)c2)N=N1	Z4287720724		1	2	5	3,71	7	3	9	6	0	1	65,16	395,51	86,16	0,56	10	2	0,051	0,003	0,022	0,281	0,223	0,043	0,675	0,059	0,067	0,325	0,08	0,012	0,029	0,028	0,513	0,03	0,016	0,003	0,004	0,054	0,051	0,002	1		3281
C#CCCC1(CCC(=O)NCc2ccccc2OCCN2CCOCC2)N=N1	Z4287744992		1	1	6	2,37	7	3	11	6	0	1	62,44	384,48	75,52	0,52	6	7	0,348	0,008	0,029	0,295	0,167	0,039	0,814	0,569	0,035	0,739	0,81	0,03	0,001	0,006	0,613	0,11	0,019	0,022	0,033	0,066	0,03	0,005	1		3282
C#CCCC1(CCC(=O)N(CC)Cc2ccc(N3CCC(OC)CC3)cc2)N=N1	Z4287754344		0	0	5	4,01	6	3	10	6	0	0	67,82	396,54	57,5	0,43	1	2	0,552	0,15	0,182	0,751	0,543	0,04	0,858	0,658	0,146	0,88	0,87	0,158	0,026	0,008	0,34	0,018	0,013	0,001	0,03	0,063	0,027	0,007	1		3283
C#CCCC1(CCC(=O)NCc2ccc(C(=O)Nc3ccncc3)cc2)N=N1	Z4287782394		0	2	5	3,31	7	3	9	12	0	0	58,07	375,43	95,81	0,67	6	8	0,043	0,009	0,006	0,136	0,106	0,055	0,417	0,061	0,014	0,369	0,061	0,024	0,03	0,027	0,002	0,11	0,032	0,008	0,004	0,094	0,008	0,007	1		3284
C#CCCC1(CCC(=O)Nc2cc(C(=O)N3CCCC3)ccc2OC)N=N1	Z4287801015		0	1	5	3,23	7	3	8	6	0	0	58,01	368,44	83,36	0,88	2	2	0,084	0,005	0,012	0,184	0,214	0,054	0,553	0,045	0,023	0,469	0,119	0,014	0	0,044	0,31	0,025	0,016	0,005	0,002	0,063	0,014	0	1		3285
C#CCCC1(CCC(=O)NCCCNc2ncccn2)N=N1	Z4287943922		0	2	6	1,75	7	2	10	6	0	0	47,14	300,37	91,63	0,58	6	13	0,017	0,002	0,002	0,071	0,025	0,008	0,152	0,028	0,01	0,111	0,025	0,002	0,003	0,022	0,046	0,101	0,02	0,003	0,006	0,04	0,048	0,004	1		3286
C#CCCC1(CCC(=O)Nc2ccccc2C(=O)NCc2cccnc2)N=N1	Z4287961042		0	2	5	3,31	7	3	9	12	0	0	58,07	375,43	95,81	0,6	2	8	0,167	0,02	0,006	0,129	0,16	0,142	0,498	0,121	0,052	0,421	0,104	0,038	0,059	0,016	0,007	0,147	0,023	0,04	0,002	0,073	0,005	0,002	1		3287
C#CCCC1(CCC(=O)NCc2ccc(-n3cnc4ccccc43)nc2)N=N1	Z4287961376		0	1	6	3,39	7	4	8	16	0	0	57,7	372,43	84,53	0,51	6	5	0,794	0,103	0,005	0,904	0,561	0,167	0,946	0,887	0,061	0,948	0,953	0,065	0	0,105	0	0,025	0,204	0,007	0,005	0,071	0,023	0,024	1		3288
C#CCCC1(CCC(=O)Nc2ccn(Cc3cccc4cccnc34)n2)N=N1	Z4287965990		0	1	6	3,77	7	4	8	16	0	0	57,7	372,43	84,53	0,78	2	5	0,743	0,287	0,007	0,851	0,615	0,017	0,909	0,7	0,26	0,921	0,85	0,222	0,145	0,108	0	0,011	0,057	0,007	0,004	0,067	0,022	0,205	1		3289
